Date,Open,High,Low,Close,Adj Close,Volume
2011-07-20,43.740002,43.740101,43.299999,43.299999,43.299999,1350
2011-07-21,43.887600,43.887600,43.887600,43.887600,43.887600,0
2011-07-22,44.189999,44.189999,44.189999,44.189999,44.189999,0
2011-07-25,43.700001,43.900002,43.700001,43.900002,43.900002,285
2011-07-26,43.919998,44.400002,43.919998,44.369900,44.369900,1270
2011-07-27,43.709999,43.709999,43.709999,43.709999,43.709999,112
2011-07-28,43.250000,43.250000,43.250000,43.250000,43.250000,0
2011-07-29,42.490002,42.490002,42.490002,42.490002,42.490002,0
2011-08-01,43.619999,43.619999,42.919998,42.919998,42.919998,3300
2011-08-02,41.509998,41.509998,41.480000,41.480000,41.480000,800
2011-08-03,41.080002,41.169998,40.669998,40.779999,40.779999,5000
2011-08-04,39.439999,39.599998,39.200001,39.200001,39.200001,2798
2011-08-05,38.860001,38.860001,38.860001,38.860001,38.860001,600
2011-08-08,37.029999,37.029999,37.029999,37.029999,37.029999,400
2011-08-09,35.860001,35.860001,35.860001,35.860001,35.860001,300
2011-08-10,35.580002,36.549999,35.580002,36.540001,36.540001,6000
2011-08-11,37.270000,37.810001,37.270000,37.810001,37.810001,1300
2011-08-12,38.000000,38.000000,38.000000,38.000000,38.000000,600
2011-08-15,38.400002,38.849998,38.389999,38.810001,38.810001,2711
2011-08-16,38.320000,38.630001,38.209999,38.380001,38.380001,3258
2011-08-17,39.049999,39.049999,39.049999,39.049999,39.049999,100
2011-08-18,37.040001,37.040001,36.689999,36.689999,36.689999,1345
2011-08-19,36.509998,36.740002,36.400002,36.400002,36.400002,300
2011-08-22,36.770000,36.787998,36.180000,36.787998,36.787998,4390
2011-08-23,37.310001,37.950001,37.270000,37.529999,37.529999,3000
2011-08-24,37.759998,37.914001,37.759998,37.914001,37.914001,785
2011-08-25,37.599998,37.599998,37.599998,37.599998,37.599998,0
2011-08-26,37.560001,37.580002,37.400002,37.572800,37.572800,3415
2011-08-29,38.360001,38.363602,38.335999,38.335999,38.335999,559
2011-08-30,39.064899,39.064899,39.064899,39.064899,39.064899,0
2011-08-31,39.049999,39.110001,39.029999,39.110001,39.110001,500
2011-09-01,39.189999,39.189999,39.189999,39.189999,39.189999,200
2011-09-02,37.700001,38.240002,37.700001,38.110001,38.110001,400
2011-09-06,36.900002,36.900002,36.900002,36.900002,36.900002,100
2011-09-07,39.080002,39.080002,39.049999,39.049999,39.049999,6000
2011-09-08,39.230000,39.230000,38.849998,38.900002,38.900002,2500
2011-09-09,38.238400,38.238400,38.238400,38.238400,38.238400,0
2011-09-12,38.570000,38.570000,38.513199,38.513199,38.513199,1115
2011-09-13,39.361198,39.361198,39.361198,39.361198,39.361198,0
2011-09-14,38.855900,38.855900,38.855900,38.855900,38.855900,0
2011-09-15,39.146301,39.146301,39.146301,39.146301,39.146301,0
2011-09-16,38.410000,38.410000,38.410000,38.410000,38.410000,100
2011-09-19,37.507999,37.507999,37.507999,37.507999,37.507999,0
2011-09-20,38.011398,38.011398,38.011398,38.011398,38.011398,0
2011-09-21,37.900002,38.400002,37.810001,37.970001,37.970001,7900
2011-09-22,35.709999,35.910000,35.709999,35.709999,35.709999,3500
2011-09-23,34.952599,34.952599,34.952599,34.952599,34.952599,0
2011-09-26,35.093700,35.093700,35.093700,35.093700,35.093700,0
2011-09-27,36.922901,36.922901,36.922901,36.922901,36.922901,0
2011-09-28,36.411598,36.411598,35.419998,35.570000,35.570000,13365
2011-09-29,36.310001,36.310101,36.049999,36.049999,36.049999,600
2011-09-30,34.538502,34.538502,34.538502,34.538502,34.538502,0
2011-10-03,33.918900,33.918900,33.918900,33.918900,33.918900,0
2011-10-04,33.340000,33.590000,33.340000,33.590000,33.590000,1100
2011-10-05,34.751900,34.751900,34.751900,34.751900,34.751900,0
2011-10-06,36.041801,36.041801,36.041801,36.041801,36.041801,0
2011-10-07,36.180099,36.180099,36.180099,36.180099,36.180099,0
2011-10-10,37.229301,37.229301,37.229301,37.229301,37.229301,0
2011-10-11,37.439999,37.439999,37.439999,37.439999,37.439999,0
2011-10-12,37.320000,37.560001,37.290001,37.560001,37.560001,1400
2011-10-13,36.774799,36.774799,36.774799,36.774799,36.774799,0
2011-10-14,37.847198,37.847198,37.847198,37.847198,37.847198,0
2011-10-17,37.714298,37.714298,37.714298,37.714298,37.714298,0
2011-10-18,38.580002,38.580101,38.580002,38.580101,38.580101,200
2011-10-19,38.820000,38.820000,37.549999,37.549999,37.549999,1200
2011-10-20,36.950001,36.950001,36.820000,36.950001,36.950001,800
2011-10-21,38.001999,38.001999,38.001999,38.001999,38.001999,0
2011-10-24,39.349998,39.480000,39.349998,39.480000,39.480000,600
2011-10-25,40.250000,40.630001,40.250000,40.430000,40.430000,5000
2011-10-26,40.009998,40.009998,39.770000,39.770000,39.770000,1651
2011-10-27,40.349998,40.419998,40.189999,40.419998,40.419998,1500
2011-10-28,40.502399,40.502399,40.502399,40.502399,40.502399,0
2011-10-31,40.290001,40.290001,40.290001,40.290001,40.290001,200
2011-11-01,39.981800,39.981800,39.981800,39.981800,39.981800,0
2011-11-02,40.111198,40.111198,40.111198,40.111198,40.111198,0
2011-11-03,40.270000,40.270000,40.270000,40.270000,40.270000,100
2011-11-04,40.349998,40.349998,40.320000,40.320000,40.320000,400
2011-11-07,41.452900,41.452900,41.452900,41.452900,41.452900,0
2011-11-08,41.750000,41.950001,41.580002,41.950001,41.950001,3800
2011-11-09,41.189999,41.619999,41.189999,41.529999,41.529999,2000
2011-11-10,42.509998,42.509998,42.509998,42.509998,42.509998,600
2011-11-11,42.904999,42.904999,42.904999,42.904999,42.904999,0
2011-11-14,42.671501,42.671501,42.671501,42.671501,42.671501,0
2011-11-15,43.179401,43.179401,43.179401,43.179401,43.179401,0
2011-11-16,44.209999,44.209999,44.209999,44.209999,44.209999,545
2011-11-17,42.779999,42.799999,42.779999,42.799999,42.799999,959
2011-11-18,42.180000,42.180000,42.180000,42.180000,42.180000,200
2011-11-21,42.212299,42.212299,42.212299,42.212299,42.212299,0
2011-11-22,42.776699,42.776699,42.776699,42.776699,42.776699,0
2011-11-23,41.992901,41.992901,41.992901,41.992901,41.992901,0
2011-11-25,41.790001,41.790001,41.790001,41.790001,41.790001,690
2011-11-28,42.801300,42.801300,42.801300,42.801300,42.801300,0
2011-11-29,43.270000,43.270000,43.270000,43.270000,43.270000,1000
2011-11-30,43.721100,43.721100,43.721100,43.721100,43.721100,0
2011-12-01,43.639999,43.650002,43.107601,43.630001,43.630001,8596
2011-12-02,43.590000,43.950001,43.590000,43.950001,43.950001,4247
2011-12-05,44.029301,44.029301,44.029301,44.029301,44.029301,0
2011-12-06,44.180401,44.180401,44.180401,44.180401,44.180401,0
2011-12-07,43.848999,43.848999,43.848999,43.848999,43.848999,0
2011-12-08,43.410000,43.410000,42.830002,42.830002,42.830002,2073
2011-12-09,43.344200,43.344200,43.344200,43.344200,43.344200,0
2011-12-12,42.689999,42.830002,42.689999,42.830002,42.830002,2189
2011-12-13,43.939999,43.939999,43.489899,43.489899,43.489899,385
2011-12-14,41.528198,41.528198,41.528198,41.528198,41.528198,0
2011-12-15,41.720001,41.720001,40.965000,40.965000,40.965000,741
2011-12-16,40.983799,40.983799,40.983799,40.983799,40.983799,0
2011-12-19,41.049999,41.049999,41.040001,41.040001,41.040001,600
2011-12-20,42.360001,42.369999,42.360001,42.369999,42.369999,200
2011-12-21,42.680000,42.680000,42.540001,42.540001,42.540001,200
2011-12-22,43.317101,43.317101,43.317101,43.317101,43.317101,0
2011-12-23,43.549999,43.549999,43.439999,43.439999,43.439999,200
2011-12-27,43.970699,43.970699,43.970699,43.970699,43.970699,100
2011-12-28,43.289501,43.289501,43.289501,43.289501,43.289501,0
2011-12-29,43.457699,43.457699,43.457699,43.457699,43.457699,0
2011-12-30,43.161701,43.161701,43.161701,43.161701,43.161701,0
2012-01-03,44.836700,44.836700,44.836700,44.836700,44.836700,0
2012-01-04,44.849998,44.849998,44.849998,44.849998,44.849998,245
2012-01-05,44.474602,44.474602,44.474602,44.474602,44.474602,0
2012-01-06,44.447498,44.447498,44.447498,44.447498,44.447498,0
2012-01-09,44.357700,44.357700,44.357700,44.357700,44.357700,0
2012-01-10,44.677700,44.677700,44.677700,44.677700,44.677700,0
2012-01-11,44.138802,44.138802,44.138802,44.138802,44.138802,0
2012-01-12,44.770000,44.770000,44.770000,44.770000,44.770000,491
2012-01-13,43.226002,43.226002,43.226002,43.226002,43.226002,0
2012-01-17,44.070000,44.070000,44.070000,44.070000,44.070000,140
2012-01-18,44.299999,44.299999,44.299999,44.299999,44.299999,570
2012-01-19,44.160000,44.250000,44.160000,44.250000,44.250000,631
2012-01-20,43.220001,43.220001,43.220001,43.220001,43.220001,820
2012-01-23,43.610001,43.610001,43.520000,43.570000,43.570000,2414
2012-01-24,43.259899,43.259899,43.259899,43.259899,43.259899,100
2012-01-25,43.090000,43.259998,43.090000,43.090099,43.090099,880
2012-01-26,43.677200,43.677200,43.677200,43.677200,43.677200,0
2012-01-27,43.689999,43.689999,43.500000,43.500000,43.500000,1704
2012-01-30,43.500000,43.500000,43.500000,43.500000,43.500000,150
2012-01-31,43.199799,43.199799,43.199799,43.199799,43.199799,0
2012-02-01,42.830299,42.830299,42.830299,42.830299,42.830299,0
2012-02-02,42.300499,42.300499,42.300499,42.300499,42.300499,0
2012-02-03,42.509998,42.509998,42.509998,42.509998,42.509998,1318
2012-02-06,42.750000,42.750000,42.750000,42.750000,42.750000,300
2012-02-07,43.331902,43.331902,43.331902,43.331902,43.331902,0
2012-02-08,43.700001,43.700001,43.700001,43.700001,43.700001,1151
2012-02-09,43.959999,43.959999,43.959999,43.959999,43.959999,209
2012-02-10,43.467899,43.467899,43.467899,43.467899,43.467899,0
2012-02-13,44.392700,44.392700,44.392700,44.392700,44.392700,0
2012-02-14,44.279099,44.279099,44.279099,44.279099,44.279099,0
2012-02-15,44.702900,44.702900,44.702900,44.702900,44.702900,0
2012-02-16,44.962101,44.962101,44.962101,44.962101,44.962101,0
2012-02-17,45.299198,45.299198,45.299198,45.299198,45.299198,0
2012-02-21,45.939999,45.939999,45.859901,45.859901,45.859901,200
2012-02-22,46.349998,46.439999,46.349998,46.380001,46.380001,600
2012-02-23,46.439999,47.048000,46.240002,47.048000,47.048000,1282
2012-02-24,47.910000,47.939999,47.910000,47.939999,47.939999,800
2012-02-27,47.570000,47.570000,47.450001,47.450001,47.450001,200
2012-02-28,47.319901,47.319901,47.319901,47.319901,47.319901,168
2012-02-29,46.560001,46.560001,46.560001,46.560001,46.560001,500
2012-03-01,47.070000,48.009998,47.040001,47.700001,47.700001,438269
2012-03-02,47.080002,47.080002,46.299999,46.630001,46.630001,45220
2012-03-05,46.639999,46.779999,46.610001,46.610001,46.610001,13651
2012-03-06,45.860001,46.060001,45.820000,45.889999,45.889999,5400
2012-03-07,45.799999,46.410000,45.799999,46.410000,46.410000,500
2012-03-08,46.599998,46.599998,46.599998,46.599998,46.599998,250
2012-03-09,46.849998,47.160000,46.849998,47.147999,47.147999,1805
2012-03-12,46.430000,46.430099,46.430000,46.430000,46.430000,2200
2012-03-13,46.919998,46.919998,46.669998,46.669998,46.669998,2880
2012-03-14,46.528400,46.528400,46.169998,46.230000,46.230000,1185
2012-03-15,46.118599,46.118599,46.118599,46.118599,46.118599,0
2012-03-16,46.270000,46.270000,46.270000,46.270000,46.270000,100
2012-03-19,47.130001,47.130001,47.130001,47.130001,47.130001,800
2012-03-20,46.270000,46.270000,46.270000,46.270000,46.270000,100
2012-03-21,46.273701,46.480000,46.273701,46.480000,46.480000,1164
2012-03-22,45.862801,45.862801,45.862801,45.862801,45.862801,0
2012-03-23,46.599998,46.599998,46.599998,46.599998,46.599998,300
2012-03-26,46.619202,46.619202,46.619202,46.619202,46.619202,0
2012-03-27,46.779999,46.779999,46.779999,46.779999,46.779999,200
2012-03-28,45.968800,45.968800,45.968800,45.968800,45.968800,0
2012-03-29,45.130001,45.130001,45.130001,45.130001,45.130001,105
2012-03-30,45.060001,45.125999,45.060001,45.099998,45.099998,705
2012-04-02,44.599998,46.021000,44.599998,46.021000,46.021000,971
2012-04-03,45.740002,45.740002,45.610001,45.610001,45.610001,550
2012-04-04,44.730000,44.730000,44.680000,44.680000,44.680000,18908
2012-04-05,44.619999,45.150002,44.619999,45.150002,45.150002,1285
2012-04-09,44.869999,44.869999,44.869999,44.869999,44.869999,225
2012-04-10,44.709999,44.790001,44.139999,44.248199,44.248199,14769
2012-04-11,44.380001,44.854000,44.380001,44.854000,44.854000,500
2012-04-12,45.250000,45.250000,45.218899,45.240002,45.240002,1950
2012-04-13,44.889999,44.889999,44.821999,44.832699,44.832699,1195
2012-04-16,44.950001,44.950001,44.490002,44.919998,44.919998,1580
2012-04-17,45.570000,45.570000,45.282001,45.282001,45.282001,2485
2012-04-18,45.200001,45.200001,45.180000,45.180000,45.180000,606
2012-04-19,44.790001,44.790001,44.653999,44.683998,44.683998,890
2012-04-20,45.150002,45.159000,45.063702,45.070000,45.070000,1813
2012-04-23,44.330002,44.740002,44.240700,44.730000,44.730000,3777
2012-04-24,45.099998,45.099998,44.953999,44.953999,44.953999,384
2012-04-25,45.040001,45.040001,44.813999,44.813999,44.813999,1542
2012-04-26,45.310001,45.310001,45.220001,45.220001,45.220001,755
2012-04-27,45.240002,45.359001,45.209999,45.335999,45.335999,1817
2012-04-30,45.139999,45.389999,45.119999,45.349998,45.349998,1433
2012-05-01,45.959999,45.959999,45.959999,45.959999,45.959999,200
2012-05-02,45.680000,45.680000,45.660000,45.660000,45.660000,444
2012-05-03,45.200001,45.200001,44.910000,44.910000,44.910000,300
2012-05-04,42.646000,42.646000,42.646000,42.646000,42.646000,0
2012-05-07,42.230000,42.400002,42.070000,42.400002,42.400002,683
2012-05-08,42.021500,42.021500,42.021500,42.021500,42.021500,0
2012-05-09,41.919998,41.919998,41.919998,41.919998,41.919998,100
2012-05-10,42.004299,42.004299,42.004299,42.004299,42.004299,0
2012-05-11,41.990002,41.990002,41.470001,41.470001,41.470001,3728
2012-05-14,40.844002,40.860001,40.831001,40.831001,40.831001,1065
2012-05-15,41.139999,41.139999,41.012798,41.012798,41.012798,895
2012-05-16,40.276001,40.276001,40.276001,40.276001,40.276001,0
2012-05-17,40.389999,40.389999,40.052200,40.052200,40.052200,955
2012-05-18,40.060001,40.060001,39.886002,39.925999,39.925999,600
2012-05-21,40.088402,40.088402,40.088402,40.088402,40.088402,0
2012-05-22,39.959099,39.959099,39.792000,39.792000,39.792000,804
2012-05-23,39.259998,39.259998,38.830002,39.150002,39.150002,1664
2012-05-24,39.177399,39.177399,39.177399,39.177399,39.177399,0
2012-05-25,39.430000,39.430000,39.430000,39.430000,39.430000,383
2012-05-29,39.288399,39.288399,39.288399,39.288399,39.288399,0
2012-05-30,37.907001,37.907001,37.907001,37.907001,37.907001,431
2012-05-31,37.790001,37.790001,37.470001,37.470001,37.470001,535
2012-06-01,36.125900,36.125900,36.125900,36.125900,36.125900,0
2012-06-04,36.150002,36.200001,36.150002,36.200001,36.200001,600
2012-06-05,36.360001,36.430000,36.281200,36.415001,36.415001,3301
2012-06-06,36.860001,37.209999,36.820000,36.908001,36.908001,2473
2012-06-07,37.240002,37.240002,36.910000,36.938000,36.938000,2546
2012-06-08,36.080002,36.080002,36.029999,36.054001,36.054001,1519
2012-06-11,36.599499,36.599499,36.279499,36.279499,36.279499,595
2012-06-12,36.220001,36.220001,36.189999,36.189999,36.189999,990
2012-06-13,36.380001,36.380001,35.855400,35.855400,35.855400,421
2012-06-14,35.830002,36.548000,35.830002,36.548000,36.548000,2870
2012-06-15,36.320000,36.540001,36.320000,36.525002,36.525002,2050
2012-06-18,36.110001,36.110001,36.110001,36.110001,36.110001,451
2012-06-19,36.570000,36.570000,36.568199,36.568199,36.568199,216
2012-06-20,35.399601,35.399601,35.399601,35.399601,35.399601,0
2012-06-21,34.759998,34.830002,34.240002,34.240002,34.240002,3685
2012-06-22,34.450001,34.790001,34.273998,34.770000,34.770000,8968
2012-06-25,34.180000,34.539001,34.060001,34.535000,34.535000,3936
2012-06-26,34.250000,34.580002,34.172001,34.563999,34.563999,4260
2012-06-27,34.880001,35.029999,34.880001,35.029999,35.029999,725
2012-06-28,33.990002,34.258999,33.869999,34.240002,34.240002,3700
2012-06-29,35.740002,36.959999,35.560001,36.849998,36.849998,9015
2012-07-02,36.310001,36.389000,36.000000,36.389000,36.389000,640
2012-07-03,37.930000,38.189999,37.750000,38.000000,38.000000,2430
2012-07-05,37.840000,38.790001,37.748600,37.813999,37.813999,1376
2012-07-06,36.704700,36.704700,36.704700,36.704700,36.704700,0
2012-07-09,36.660000,37.549999,36.660000,37.259998,37.259998,4620
2012-07-10,37.110001,37.110001,37.071999,37.071999,37.071999,390
2012-07-11,37.377998,37.533001,37.377998,37.533001,37.533001,360
2012-07-12,37.388500,37.388500,37.388500,37.388500,37.388500,0
2012-07-13,37.570000,37.930000,37.548199,37.897999,37.897999,840
2012-07-16,37.910000,38.380001,37.910000,38.326401,38.326401,2419
2012-07-17,38.570000,38.618999,38.570000,38.584000,38.584000,1910
2012-07-18,38.660000,38.860001,38.660000,38.808601,38.808601,490
2012-07-19,39.400002,39.979000,39.400002,39.912998,39.912998,1300
2012-07-20,39.299999,39.430000,39.299999,39.424999,39.424999,550
2012-07-23,37.930000,37.930000,37.930000,37.930000,37.930000,105
2012-07-24,38.080002,38.150002,37.950001,38.110001,38.110001,1468
2012-07-25,38.029999,38.375999,37.480000,38.375999,38.375999,2075
2012-07-26,38.820000,38.840000,38.820000,38.829899,38.829899,1755
2012-07-27,38.669998,38.930000,38.630001,38.924000,38.924000,3266
2012-07-30,38.849998,38.910000,38.610001,38.610001,38.610001,2910
2012-07-31,37.720001,37.720001,37.720001,37.720001,37.720001,764
2012-08-01,38.490002,38.490002,38.438000,38.438000,38.438000,300
2012-08-02,37.580002,37.669998,37.560001,37.639999,37.639999,1345
2012-08-03,38.650002,39.348000,38.639999,39.266998,39.266998,6941
2012-08-06,39.560001,39.660999,39.522999,39.660999,39.660999,700
2012-08-07,39.959999,40.439999,39.790001,40.439999,40.439999,1900
2012-08-08,40.589901,40.589901,40.529900,40.529999,40.529999,310
2012-08-09,40.168701,40.168701,40.168701,40.168701,40.168701,0
2012-08-10,39.951900,39.951900,39.951900,39.951900,39.951900,0
2012-08-13,39.849998,39.849998,39.779999,39.779999,39.779999,1100
2012-08-14,40.349998,40.349998,40.181999,40.181999,40.181999,1006
2012-08-15,40.450001,40.759998,40.450001,40.748001,40.748001,450
2012-08-16,40.810001,40.980000,40.788502,40.980000,40.980000,2944
2012-08-17,40.919998,41.199001,40.910000,41.184700,41.184700,15623
2012-08-20,41.150002,41.238998,41.150002,41.238998,41.238998,340
2012-08-21,41.799999,41.799999,41.639999,41.639999,41.639999,2800
2012-08-22,41.430000,41.630001,41.369999,41.611698,41.611698,11775
2012-08-23,41.827900,41.827900,41.422001,41.422001,41.422001,863
2012-08-24,41.380100,41.380100,41.380001,41.380001,41.380001,1280
2012-08-27,40.680000,40.930000,40.680000,40.916199,40.916199,1370
2012-08-28,41.177898,41.197899,41.111099,41.111099,41.111099,370
2012-08-29,40.876301,40.876301,40.876301,40.876301,40.876301,0
2012-08-30,40.410000,40.439999,40.410000,40.428001,40.428001,995
2012-08-31,40.959999,41.360001,40.959999,41.240101,41.240101,6990
2012-09-04,40.820599,40.820599,40.820599,40.820599,40.820599,0
2012-09-05,40.521198,40.810001,40.521198,40.810001,40.810001,220
2012-09-06,41.540001,41.624500,41.496899,41.496899,41.496899,560
2012-09-07,40.490002,41.240002,40.490002,41.240002,41.240002,1815
2012-09-10,41.150002,41.220001,41.150002,41.220001,41.220001,2200
2012-09-11,41.480000,41.520000,41.411999,41.450100,41.450100,2752
2012-09-12,41.279999,41.560001,41.250000,41.519001,41.519001,2310
2012-09-13,42.020000,42.020000,41.619999,41.969002,41.969002,2760
2012-09-14,42.470001,42.500000,42.133999,42.283001,42.283001,5475
2012-09-17,42.389999,42.389999,40.509998,41.119999,41.119999,7125
2012-09-18,41.009998,41.009998,41.009998,41.009998,41.009998,100
2012-09-19,40.000000,40.000000,39.090000,39.169998,39.169998,2530
2012-09-20,39.080002,39.574001,39.080002,39.574001,39.574001,900
2012-09-21,39.889999,39.889999,39.529999,39.616199,39.616199,2150
2012-09-24,39.189999,39.189999,38.910000,38.910000,38.910000,1260
2012-09-25,39.650002,39.650002,38.868000,38.868000,38.868000,990
2012-09-26,38.250000,38.250000,38.090000,38.090000,38.090000,605
2012-09-27,38.930000,39.459000,38.846001,39.459000,39.459000,1285
2012-09-28,39.459999,39.459999,39.459999,39.459999,39.459999,100
2012-10-01,39.669998,39.709000,39.669998,39.709000,39.709000,300
2012-10-02,39.349998,39.550900,39.349998,39.550900,39.550900,2563
2012-10-03,37.990002,37.990002,37.649899,37.649899,37.649899,8200
2012-10-04,39.187500,39.187500,39.187500,39.187500,39.187500,0
2012-10-05,38.750000,38.750000,38.219898,38.219898,38.219898,1595
2012-10-08,38.255600,38.255600,38.255600,38.255600,38.255600,0
2012-10-09,38.820099,39.540001,38.660000,39.431999,39.431999,453270
2012-10-10,39.459999,39.967999,39.040001,39.040001,39.040001,47747
2012-10-11,39.320000,39.689999,39.029999,39.570000,39.570000,12300
2012-10-12,39.619999,39.619999,38.990002,39.150002,39.150002,2900
2012-10-15,38.750000,39.160000,38.750000,38.799999,38.799999,1900
2012-10-16,39.380001,39.570000,39.150002,39.389999,39.389999,3985
2012-10-17,39.549999,39.599998,39.299999,39.299999,39.299999,700
2012-10-18,39.449299,39.449299,39.449299,39.449299,39.449299,0
2012-10-19,38.604099,38.604099,38.604099,38.604099,38.604099,0
2012-10-22,38.389999,38.439999,38.389999,38.439999,38.439999,610
2012-10-23,36.843102,36.910000,36.830002,36.910000,36.910000,30678
2012-10-24,36.688801,36.688801,36.688801,36.688801,36.688801,0
2012-10-25,36.822498,36.822498,36.822498,36.822498,36.822498,0
2012-10-26,36.909901,36.909901,36.909901,36.909901,36.909901,0
2012-10-31,36.779999,36.840000,36.779999,36.840000,36.840000,2945
2012-11-01,37.119999,37.119999,37.119999,37.119999,37.119999,150
2012-11-02,36.980000,36.980000,36.980000,36.980000,36.980000,100
2012-11-05,36.680000,36.680000,36.680000,36.680000,36.680000,0
2012-11-06,37.930698,37.930698,37.930698,37.930698,37.930698,0
2012-11-07,36.259998,36.259998,36.259998,36.259998,36.259998,100
2012-11-08,36.429901,36.429901,36.429901,36.429901,36.429901,0
2012-11-09,36.853298,36.853298,36.853298,36.853298,36.853298,0
2012-11-12,36.670502,36.670502,36.670502,36.670502,36.670502,0
2012-11-13,36.509998,36.509998,36.500000,36.500000,36.500000,250
2012-11-14,36.908401,36.908401,36.908401,36.908401,36.908401,0
2012-11-15,36.700001,36.700001,36.479900,36.479900,36.479900,900
2012-11-16,36.709999,36.709999,36.709999,36.709999,36.709999,100
2012-11-19,37.619999,38.090000,37.619999,38.090000,38.090000,705
2012-11-20,36.990002,36.990002,36.990002,36.990002,36.990002,100
2012-11-21,37.209999,37.209999,37.130001,37.130001,37.130001,900
2012-11-23,37.598400,37.598400,37.598400,37.598400,37.598400,0
2012-11-26,37.369400,37.369400,37.369400,37.369400,37.369400,0
2012-11-27,37.137699,37.137699,37.137699,37.137699,37.137699,0
2012-11-28,36.855701,36.855701,36.855701,36.855701,36.855701,0
